zone_id,timestamp,water_supplied_litres,water_consumed_litres,flowrate_lps,pressure,leak
Shankar Nagar Zone,2024-01-01 20:25:00,24083.405345532676,22342.862575821317,80.27801781844225,3.55702114410497,0
Mahadev Ghat Zone,2024-01-01 20:30:00,25555.25820006729,23641.829775211176,85.1841940002243,2.734245767188261,0
Devendra Nagar Zone,2024-01-01 20:35:00,45746.16127303406,43540.47547668368,152.48720424344685,3.9169213292110343,0
Mahadev Ghat Zone,2024-01-01 20:40:00,20089.941858445785,17482.786563175825,66.96647286148595,3.652779046785687,0
Mowa Zone,2024-01-01 20:45:00,40973.33565202866,39881.52178041912,136.5777855067622,3.5004572754863608,0
Tatibandh Zone,2024-01-01 20:50:00,59700.16218113827,55482.061393398755,199.00054060379424,3.799658001291468,0
Shankar Nagar Zone,2024-01-01 20:55:00,49433.58890501031,48329.6037776715,164.77862968336768,3.4757674716875737,0
Tatibandh Zone,2024-01-01 21:00:00,54100.528149325706,51647.322938485566,180.3350938310857,2.975793575148098,0
Mowa Zone,2024-01-01 21:05:00,31490.769069212904,28445.53548596349,104.96923023070968,2.9868787448504053,0
Tatibandh Zone,2024-01-01 21:10:00,39555.9099822963,36320.22090488728,131.853033274321,3.3947282124781326,0
Mahadev Ghat Zone,2024-01-01 21:15:00,42877.06557043266,38654.239299043766,142.92355190144218,3.5023191978325245,0
Telibandha Zone,2024-01-01 21:20:00,16153.892961289606,15764.33593034875,53.84630987096536,3.2187728164445963,0
Mowa Zone,2024-01-01 21:25:00,36451.296376852166,35642.72187083293,121.50432125617388,2.8691044881969976,0
Mowa Zone,2024-01-01 21:30:00,15340.329374016395,14135.174720085775,51.13443124672132,2.793666978525319,0
Amanaka Zone,2024-01-01 21:35:00,57049.62120624815,55994.47676459832,190.16540402082717,2.5904010854343413,0
Mowa Zone,2024-01-01 21:40:00,28828.048421682895,26898.3594562319,96.09349473894298,2.9273093529428844,0
Shankar Nagar Zone,2024-01-01 21:45:00,32995.73430618703,31758.04923317211,109.98578102062342,3.5764536788629444,0
Devendra Nagar Zone,2024-01-01 21:50:00,23164.725646303214,21101.42313717006,77.21575215434405,3.521676780947474,0
,2024-01-01 21:55:00,56298.86201271198,54992.8973866695,187.6628733757066,2.7778426698211147,0
Mahadev Ghat Zone,2024-01-01 22:00:00,20053.695498504865,18963.387599357895,66.84565166168288,3.2897487912306715,0
Tatibandh Zone,2024-01-01 22:05:00,44097.266104028706,39174.674734990214,146.99088701342902,3.6906157755707754,0
Mahadev Ghat Zone,2024-01-01 22:10:00,25659.17515385169,23404.267874516365,85.5305838461723,3.030132068954077,0
Devendra Nagar Zone,2024-01-01 22:15:00,19299.089122560068,18850.521923384284,64.33029707520022,3.5013248489372057,0
Pandri Zone,2024-01-01 22:20:00,53825.86848944528,52873.20088941347,179.41956163148427,3.605310617416273,0
Amanaka Zone,2024-01-01 22:25:00,39601.38357213315,36881.51552218659,132.0046119071105,3.410641054133171,0
Tatibandh Zone,2024-01-01 22:30:00,21139.788865052993,18970.24910490007,70.46596288350997,3.981678280322331,0
Devendra Nagar Zone,2024-01-01 22:35:00,15711.94912945121,15009.453723543062,52.373163764837365,3.586775277097927,0
Gudhiyari Zone,2024-01-01 22:40:00,27337.229995191265,26363.436918056566,91.12409998397088,3.367580375509614,0
Amanaka Zone,2024-01-01 22:45:00,31513.02356421603,27873.14203468235,105.0434118807201,3.101781871058474,0
Telibandha Zone,2024-01-01 22:50:00,18146.922256924536,15850.678385735719,60.48974085641512,3.504403924200943,0
Amanaka Zone,2024-01-01 22:55:00,52646.3337221387,51802.21225089052,175.48777907379565,1.6449399536889089,1
Telibandha Zone,2024-01-01 23:00:00,30010.62972624902,28585.7978964911,100.03543242083006,3.169528526796463,0
Tatibandh Zone,2024-01-01 23:05:00,33426.50338523417,30263.02738550119,111.42167795078058,2.7557169072608763,0
Mahadev Ghat Zone,2024-01-01 23:10:00,56723.00187657537,48482.14194839949,189.0766729219179,3.6931749411845938,0
Mowa Zone,2024-01-01 23:15:00,49586.991215482885,48065.89993698721,165.2899707182763,3.6057703375108647,0
Gudhiyari Zone,2024-01-01 23:20:00,48987.16892235635,45742.447601615415,163.29056307452117,2.633686648174025,0
Telibandha Zone,2024-01-01 23:25:00,20294.206281310137,18946.609251637914,67.64735427103379,2.5946635496187254,0
Telibandha Zone,2024-01-01 23:30:00,39921.10083205693,34346.730009401406,133.07033610685644,3.905436734546594,0
Shankar Nagar Zone,2024-01-01 23:35:00,22279.389510844932,20751.235566217692,74.26463170281644,3.810004992585772,0
Shankar Nagar Zone,2024-01-01 23:40:00,56876.784658976234,54581.98739597121,189.58928219658745,2.812765771536004,0
Mahadev Ghat Zone,2024-01-01 23:45:00,47463.993029792924,44092.006837416084,158.21331009930975,3.29872178883914,0
Mowa Zone,2024-01-01 23:50:00,21920.6017350614,20615.43421134352,73.06867245020466,2.53434073746418,0
,2024-01-01 23:55:00,20963.61027338318,19019.424640924793,69.87870091127726,3.7337208454515416,0
Gudhiyari Zone,2024-01-02 00:00:00,29288.915154453167,26745.859462172317,97.62971718151056,3.7439986077119256,0
Telibandha Zone,2024-01-02 00:05:00,16161.535812726914,15534.676663723816,53.87178604242305,2.60225846407824,0
Shankar Nagar Zone,2024-01-02 00:10:00,19754.910791778475,17720.93140581253,65.84970263926158,3.1592675329493654,0
Devendra Nagar Zone,2024-01-02 00:15:00,17760.733219980066,16365.31530361582,59.20244406660022,2.7280372796929724,0
Telibandha Zone,2024-01-02 00:20:00,46276.58529863489,41135.657150618834,154.25528432878298,2.58667084149455,0
Tatibandh Zone,2024-01-02 00:25:00,26942.433413468756,25088.15224811078,89.80811137822919,3.674044061116224,0
Shankar Nagar Zone,2024-01-02 00:30:00,51628.66212777084,48785.725844934255,172.0955404259028,3.995045280779465,0
Gudhiyari Zone,2024-01-02 00:35:00,20881.966953308976,19602.126497256406,69.60655651102992,3.1391250758355573,0
Devendra Nagar Zone,2024-01-02 00:40:00,36673.56809406881,33389.41169950168,122.24522698022936,3.28825693295296,0
Devendra Nagar Zone,2024-01-02 00:45:00,36660.48682358957,34457.223389815765,122.20162274529856,3.1242309972696423,0
,2024-01-02 00:50:00,42852.66868534747,42143.557525295735,142.84222895115823,2.784542272262016,0
Mowa Zone,2024-01-02 00:55:00,58180.9489944465,50485.51773610928,193.936496648155,3.702305667824485,0
Mowa Zone,2024-01-02 01:00:00,19413.716135291008,17710.443846132595,64.7123871176367,3.766535624109424,0
Telibandha Zone,2024-01-02 01:05:00,31914.97283155962,28471.742083483914,106.3832427718654,3.2140271940531497,0
Pandri Zone,2024-01-02 01:10:00,50410.652381488275,49405.27970960901,168.03550793829424,3.933002029755893,0
Pandri Zone,2024-01-02 01:15:00,16729.185703304625,14662.75089059814,55.76395234434875,3.761307369138884,0
Telibandha Zone,2024-01-02 01:20:00,35255.599458889184,33880.463059065885,117.51866486296394,3.079523364772473,0
Amanaka Zone,2024-01-02 01:25:00,59472.38719500591,52864.820950439134,198.2412906500197,2.658540219859411,0
Devendra Nagar Zone,2024-01-02 01:30:00,18243.7951199403,17454.24048443806,60.812650399801,3.5744850820940237,0
Mowa Zone,2024-01-02 01:35:00,35787.61215019301,31714.158262107143,119.29204050064337,3.081392847224154,0
Amanaka Zone,2024-01-02 01:40:00,22834.920090033793,22149.775946776965,76.11640030011264,2.777793351801202,0
,2024-01-02 01:45:00,18697.725036439228,17459.942856170386,62.3257501214641,2.531417441546369,0
Tatibandh Zone,2024-01-02 01:50:00,45030.76791208928,38581.670705820376,150.10255970696426,3.963986274398189,0
Tatibandh Zone,2024-01-02 01:55:00,38863.59599621213,36928.870438564394,129.54531998737374,3.465856380311696,0
Mahadev Ghat Zone,2024-01-02 02:00:00,36870.69763398929,31551.483801407554,122.90232544663098,2.670934952071476,0
Telibandha Zone,2024-01-02 02:05:00,30222.037769752427,27805.16976684298,100.74012589917476,2.6921436195493,0
,2024-01-02 02:10:00,57438.412698511835,50474.36291800587,191.46137566170611,3.4194093737417885,0
Pandri Zone,2024-01-02 02:15:00,27865.805515762208,23726.38968720941,92.88601838587402,3.468716218982809,0
Tatibandh Zone,2024-01-02 02:20:00,43623.18436784212,40866.371506642936,145.41061455947374,3.3160248687741274,0
Devendra Nagar Zone,2024-01-02 02:25:00,17423.619314911175,16830.891778460613,58.07873104970392,2.7708918972629517,0
Telibandha Zone,2024-01-02 02:30:00,45838.41072521431,39235.210305103305,152.79470241738102,2.6619155719696965,0
Devendra Nagar Zone,2024-01-02 02:35:00,47976.06951448128,45285.21425323332,159.9202317149376,3.7610545420168,0
Gudhiyari Zone,2024-01-02 02:40:00,45999.838592254084,40124.150937998544,153.3327953075136,3.347532989288524,0
Mahadev Ghat Zone,2024-01-02 02:45:00,26225.39003445148,23107.017339002497,87.41796678150493,1.0526838151027706,1
,2024-01-02 02:50:00,28991.801850339936,27817.688215332084,96.63933950113312,3.4863404691670343,0
Telibandha Zone,2024-01-02 02:55:00,50270.63030184288,48287.68722567609,167.5687676728096,3.033076853028609,0
Gudhiyari Zone,2024-01-02 03:00:00,15496.422641810961,15009.985540801381,51.65474213936987,3.7490207040205648,0
Amanaka Zone,2024-01-02 03:05:00,36164.35743458035,34074.95125320681,120.54785811526784,3.7629555572450633,0
Shankar Nagar Zone,2024-01-02 03:10:00,54878.81012092836,52443.83777216061,182.9293670697612,3.583106407304105,0
Mahadev Ghat Zone,2024-01-02 03:15:00,16308.212115477918,15035.757572567189,54.36070705159306,2.767558876460994,0
Pandri Zone,2024-01-02 03:20:00,36643.780044875566,33156.63470116875,122.14593348291857,3.382303400422586,0
Devendra Nagar Zone,2024-01-02 03:25:00,17376.178221083763,15651.12854935693,57.920594070279215,3.554415161468015,0
Amanaka Zone,2024-01-02 03:30:00,18467.622561044904,17923.40397157632,61.55874187014968,3.2473835233951807,0
Gudhiyari Zone,2024-01-02 03:35:00,52130.88004497518,51444.95130630961,173.76960014991727,2.814762992284614,0
Pandri Zone,2024-01-02 03:40:00,18987.019335582772,16285.513202436234,63.29006445194258,3.1510290492608126,0
Tatibandh Zone,2024-01-02 03:45:00,43915.433979083624,38214.44910574507,146.38477993027874,3.899669997015336,0
Gudhiyari Zone,2024-01-02 03:50:00,48624.8814483917,45564.04136994721,162.08293816130566,3.9866896477319553,0
Shankar Nagar Zone,2024-01-02 03:55:00,30053.007993386946,29243.49668825473,100.17669331128982,3.0433531624784327,0
Gudhiyari Zone,2024-01-02 04:00:00,28442.650811494786,25023.69353830465,94.80883603831596,3.2771181493582238,0
Amanaka Zone,2024-01-02 04:05:00,35777.9766125572,33574.84067566336,119.25992204185732,3.065371247104558,0
Shankar Nagar Zone,2024-01-02 04:10:00,18627.06811907061,16632.25555702923,62.0902270635687,2.7002199586239155,0
Tatibandh Zone,2024-01-02 04:15:00,17577.61129849305,16240.979980035736,58.5920376616435,2.510543805720429,0
Shankar Nagar Zone,2024-01-02 04:20:00,58047.65794875561,50866.30433592934,193.4921931625187,3.485432734400709,0
Devendra Nagar Zone,2024-01-02 04:25:00,55781.456123446646,53686.08027254619,185.9381870781555,2.870468198608,0
,2024-01-02 04:30:00,27066.2559042981,24572.38413906698,90.220853014327,3.767184154429032,0
Telibandha Zone,2024-01-02 04:35:00,21266.04170029178,20995.2785100446,70.88680566763927,3.859656180016617,0
Telibandha Zone,2024-01-02 04:40:00,39674.42626768909,35904.76434732566,132.24808755896362,3.5986730977571346,0
,2024-01-02 04:45:00,30435.93333370303,28560.661516892047,101.45311111234344,2.178009719083582,1
Mahadev Ghat Zone,2024-01-02 04:50:00,28891.44345179378,24797.84576308986,96.30481150597927,3.0073946579985225,0
Pandri Zone,2024-01-02 04:55:00,25139.261847805577,24382.267701050936,83.79753949268526,2.7268702431024017,0
Pandri Zone,2024-01-02 05:00:00,25233.42731376205,24302.37792943327,84.11142437920684,3.970775233001659,0
Pandri Zone,2024-01-02 05:05:00,18677.64055860502,17059.015086835763,62.25880186201674,3.3153073260139694,0
Telibandha Zone,2024-01-02 05:10:00,24724.07039333884,21411.470905308746,82.41356797779613,3.496281871758126,0
Devendra Nagar Zone,2024-01-02 05:15:00,17802.289764684854,16994.730113356432,59.340965882282845,3.3181478041103585,0
Amanaka Zone,2024-01-02 05:20:00,24061.37019611885,22678.082541744978,80.20456732039617,3.6794172990760496,0
Shankar Nagar Zone,2024-01-02 05:25:00,24219.657336782064,23890.338579946703,80.73219112260688,3.279078789255906,0
Tatibandh Zone,2024-01-02 05:30:00,48782.827814970624,45243.13301886136,162.60942604990208,3.340273387562368,0
Amanaka Zone,2024-01-02 05:35:00,39241.580907872136,35831.90844900131,130.80526969290713,3.86383030879234,0
Tatibandh Zone,2024-01-02 05:40:00,19203.358738888302,17416.64387548206,64.01119579629434,3.096072085727975,0
Mahadev Ghat Zone,2024-01-02 05:45:00,50678.448856522766,44536.551072419454,168.9281628550759,2.9307069371268635,0
Mahadev Ghat Zone,2024-01-02 05:50:00,35142.13231440976,30133.077007261116,117.14044104803254,3.280285784877332,0
Amanaka Zone,2024-01-02 05:55:00,22598.439300495877,21513.636942035773,75.32813100165292,3.8457795114469286,0
Mahadev Ghat Zone,2024-01-02 06:00:00,44443.16485462328,37910.74390207228,148.14388284874428,3.8409845650118055,0
Gudhiyari Zone,2024-01-02 06:05:00,20293.979467169633,18743.614294605828,67.64659822389878,3.785310904112641,0
Devendra Nagar Zone,2024-01-02 06:10:00,53633.49835499451,48101.37371164855,178.7783278499817,1.87007580783712,1
Mowa Zone,2024-01-02 06:15:00,38732.98299552044,34407.552984760805,129.10994331840146,3.339633525457574,0
Mowa Zone,2024-01-02 06:20:00,30157.82258374965,26131.814390728166,100.5260752791655,3.96018608496426,0
Tatibandh Zone,2024-01-02 06:25:00,51973.66039697122,48666.04288516406,173.24553465657075,3.2067518483992217,0
Amanaka Zone,2024-01-02 06:30:00,38644.57106455617,33081.20936887615,128.8152368818539,3.819732870927543,0
Pandri Zone,2024-01-02 06:35:00,21388.739539244725,18310.098656670605,71.29579846414909,2.859811169133917,0
Tatibandh Zone,2024-01-02 06:40:00,40976.23788458759,39689.95810125483,136.58745961529195,3.153258181597239,0
Amanaka Zone,2024-01-02 06:45:00,48268.26308241479,43440.6359286389,160.894210274716,2.5466733998760365,0
Devendra Nagar Zone,2024-01-02 06:50:00,44487.708436124616,41942.5583779156,148.29236145374873,2.750698017206832,0
Amanaka Zone,2024-01-02 06:55:00,38069.46389152738,33301.80668402283,126.89821297175794,3.5412258602647464,0
Mowa Zone,2024-01-02 07:00:00,49166.19298773792,47745.73069809646,163.8873099591264,3.112459514139177,0
Telibandha Zone,2024-01-02 07:05:00,54340.202586225816,49120.91504663234,181.13400862075272,3.476152821338121,0
Gudhiyari Zone,2024-01-02 07:10:00,32172.537294023998,31407.0209745297,107.24179098008,2.840095574385266,0
Shankar Nagar Zone,2024-01-02 07:15:00,33964.981871066135,29560.280037415578,113.21660623688712,2.5270001334178227,0
Tatibandh Zone,2024-01-02 07:20:00,55984.65727397618,53212.65707376466,186.61552424658728,2.9383273456928465,0
Devendra Nagar Zone,2024-01-02 07:25:00,40163.31630731969,38677.84378223524,133.87772102439897,3.4320167458802944,0
Shankar Nagar Zone,2024-01-02 07:30:00,46665.86898573581,44046.06178341944,155.55289661911937,2.6688705856179054,0
Pandri Zone,2024-01-02 07:35:00,28556.93673420002,25897.970196857797,95.18978911400006,3.2031519481967585,0
Tatibandh Zone,2024-01-02 07:40:00,55630.27478363943,53113.59899484996,185.4342492787981,2.5722142539675303,0
Tatibandh Zone,2024-01-02 07:45:00,43177.92772169122,40455.15007307092,143.92642573897075,3.9835425375252607,0
Amanaka Zone,2024-01-02 07:50:00,50512.23809649291,46076.71165599182,168.3741269883097,2.9016650132325013,0
Mowa Zone,2024-01-02 07:55:00,20171.98486768051,19906.119413997334,67.23994955893502,3.398467762265816,0
Pandri Zone,2024-01-02 08:00:00,58012.10176743385,49550.20703602402,193.37367255811284,2.5970303402726973,0
Gudhiyari Zone,2024-01-02 08:05:00,49824.584507857035,47299.25350162012,166.08194835952344,3.151893941288068,0
Mahadev Ghat Zone,2024-01-02 08:10:00,35036.075052815475,30915.11097548652,116.78691684271824,3.922162480257163,0
Shankar Nagar Zone,2024-01-02 08:15:00,36945.0180879569,31944.83026499785,123.15006029318968,3.0767669914672187,0
Devendra Nagar Zone,2024-01-02 08:20:00,27103.152562191197,25934.278479563207,90.34384187397066,3.975760469283157,0
Gudhiyari Zone,2024-01-02 08:25:00,21301.084389899297,19815.159110808974,71.00361463299765,2.568473118253576,0
Pandri Zone,2024-01-02 08:30:00,36138.46933458077,30931.94071332189,120.46156444860256,3.4337795435946177,0
Gudhiyari Zone,2024-01-02 08:35:00,17227.358407214997,17011.34788516704,57.42452802404999,3.7812039964757567,0
Devendra Nagar Zone,2024-01-02 08:40:00,40742.18895161854,37802.69525963153,135.80729650539513,3.7038785193697192,0
Tatibandh Zone,2024-01-02 08:45:00,27805.303579330393,26105.357220725007,92.68434526443464,3.725023263176077,0
Devendra Nagar Zone,2024-01-02 08:50:00,43866.95900878599,37590.83629071475,146.2231966959533,2.2197949571861497,1
Amanaka Zone,2024-01-02 08:55:00,55842.49511504497,53854.21991769768,186.14165038348324,3.116531612898319,0
,2024-01-02 09:00:00,51953.922714760185,45536.38329253749,173.17974238253396,3.932590767227484,0
Devendra Nagar Zone,2024-01-02 09:05:00,54221.897727970376,48897.87244214671,180.7396590932346,2.5608381063170222,0
Shankar Nagar Zone,2024-01-02 09:10:00,20446.12502183369,19251.65102685078,68.15375007277896,3.0535795326413746,0
,2024-01-02 09:15:00,48743.28439964099,44024.72528453314,162.47761466546996,2.9816216456305757,0
Amanaka Zone,2024-01-02 09:20:00,15455.903281248453,13168.663695073305,51.51967760416151,3.390491186812808,0
Amanaka Zone,2024-01-02 09:25:00,20425.128738166062,18620.415306643717,68.08376246055354,3.5859595831991404,0
Mahadev Ghat Zone,2024-01-02 09:30:00,46269.70681541816,45645.20934585372,154.23235605139388,3.730018943679034,0
,2024-01-02 09:35:00,51361.01834579488,46942.45378780839,171.20339448598293,3.865201955173201,0
Gudhiyari Zone,2024-01-02 09:40:00,46162.17720011514,42141.417195304304,153.8739240003838,3.768406544484861,0
Mowa Zone,2024-01-02 09:45:00,41562.849432892195,40715.13676593945,138.54283144297398,3.7926137423774433,0
Tatibandh Zone,2024-01-02 09:50:00,29349.006824451244,28356.229708748517,97.83002274817082,3.1464778307699444,0
Shankar Nagar Zone,2024-01-02 09:55:00,38661.566949299566,33651.81414190819,128.87188983099855,3.0894613380179368,0
Mowa Zone,2024-01-02 10:00:00,30564.48573320358,28052.172689777344,101.8816191106786,3.835145552775713,0
Amanaka Zone,2024-01-02 10:05:00,18227.034998144296,17102.91856674062,60.75678332714765,3.0109062498719377,0
Mowa Zone,2024-01-02 10:10:00,52877.55127851043,52288.5012127226,176.25850426170143,3.296628017327864,0
Pandri Zone,2024-01-02 10:15:00,36851.536484672906,31949.52721014116,122.83845494890969,2.710829451367541,0
Shankar Nagar Zone,2024-01-02 10:20:00,24398.883181758298,23968.392620840972,81.32961060586099,2.6489533041305395,0
Gudhiyari Zone,2024-01-02 10:25:00,35633.535399685075,33464.95422458481,118.7784513322836,3.634320420925265,0
,2024-01-02 10:30:00,44372.9240855211,41799.75893390896,147.90974695173702,1.612130194647945,1
Shankar Nagar Zone,2024-01-02 10:35:00,66527.45348697285,63958.048766542684,221.75817828990952,1.6798064393921592,1
Mowa Zone,2024-01-02 10:40:00,34819.86076405908,31448.89697463907,116.0662025468636,3.7504749429063775,0
Pandri Zone,2024-01-02 10:45:00,45482.42946834227,40156.70794335151,151.60809822780757,3.261169549179613,0
Pandri Zone,2024-01-02 10:50:00,21263.851560556297,19235.229510782992,70.87950520185433,3.370701401490544,0
Amanaka Zone,2024-01-02 10:55:00,48056.00654046359,44379.36737902992,160.18668846821197,3.673582494190131,0
Amanaka Zone,2024-01-02 11:00:00,32781.19844689434,32062.432744285637,109.2706614896478,2.80196816173365,0
Amanaka Zone,2024-01-02 11:05:00,41685.652516226895,37655.2970810937,138.95217505408965,2.6985585685524587,0
Gudhiyari Zone,2024-01-02 11:10:00,50572.94074236982,44594.39727594908,168.57646914123274,2.6959785157351943,0
,2024-01-02 11:15:00,26420.002949941096,24104.56303680755,88.06667649980365,2.972543557327522,1
,2024-01-02 11:20:00,38509.9865432459,32804.156753101386,128.36662181081965,3.237127266292835,0
Tatibandh Zone,2024-01-02 11:25:00,47657.240844897715,44228.352833257704,158.85746948299237,3.0434021306478867,0
Shankar Nagar Zone,2024-01-02 11:30:00,36441.75227002317,35449.80506554606,121.4725075667439,3.709884013489416,0
Pandri Zone,2024-01-02 11:35:00,55189.05923379367,47598.637079762964,183.96353077931224,3.770453281310591,0
Devendra Nagar Zone,2024-01-02 11:40:00,36457.95607430177,33781.99216115383,121.52652024767256,2.528674141644646,0
,2024-01-02 11:45:00,44001.162470446514,39331.52127575607,146.67054156815504,3.4488161649487417,0
Tatibandh Zone,2024-01-02 11:50:00,66058.21430677868,65086.785825972605,220.19404768926228,1.8476110995436168,1
Shankar Nagar Zone,2024-01-02 11:55:00,48321.42593790836,46616.07576378116,161.07141979302787,3.7512168955010137,0
Tatibandh Zone,2024-01-02 12:00:00,53066.46478549795,47760.20962866071,176.88821595165982,3.64917389919338,0
Shankar Nagar Zone,2024-01-02 12:05:00,17970.44298631087,16013.711131996595,59.90147662103624,3.1106597336884416,0
Telibandha Zone,2024-01-02 12:10:00,19542.353998988467,17600.162728296462,65.14117999662822,2.5091331223597586,0
Telibandha Zone,2024-01-02 12:15:00,46818.89147700142,42189.70888969741,156.06297159000474,3.691773316736123,0
Telibandha Zone,2024-01-02 12:20:00,51156.72344835981,47536.86282764344,170.5224114945327,2.9215067483630706,0
Devendra Nagar Zone,2024-01-02 12:25:00,25171.30490171999,22439.486107485278,83.90434967239996,3.214655479515687,0
Mowa Zone,2024-01-02 12:30:00,49182.51429149084,45852.8802660491,163.94171430496948,3.1241821421066387,0
,2024-01-02 12:35:00,43115.27382552311,38326.5421499246,143.71757941841037,3.3787971826802785,0
Shankar Nagar Zone,2024-01-02 12:40:00,28048.655352462407,25757.415596976716,93.49551784154136,2.954791089191569,0
Mahadev Ghat Zone,2024-01-02 12:45:00,37351.29402680759,36160.595886308656,124.50431342269198,2.9071140706700715,0
Tatibandh Zone,2024-01-02 12:50:00,29291.405786750252,28156.86575405391,97.6380192891675,3.6229678511893,0
Gudhiyari Zone,2024-01-02 12:55:00,17821.032972983965,16570.61128073506,59.40344324327988,3.560464731183574,0
Tatibandh Zone,2024-01-02 13:00:00,56889.93174273637,48982.29668637279,189.63310580912125,2.6240731922865304,0
Telibandha Zone,2024-01-02 13:05:00,50501.96122992032,48473.21949307764,168.33987076640108,2.970021876377715,0
Mahadev Ghat Zone,2024-01-02 13:10:00,19018.028603650782,17638.93259657584,63.39342867883594,3.9461176247351615,0
Tatibandh Zone,2024-01-02 13:15:00,15196.34713426391,12942.815708189044,50.654490447546365,3.5557856374514967,0
Pandri Zone,2024-01-02 13:20:00,20832.029303794887,18548.011212554142,69.4400976793163,2.917659112375652,0
Shankar Nagar Zone,2024-01-02 13:25:00,43986.71496641622,40463.62134948836,146.6223832213874,3.6727357950174033,0
Tatibandh Zone,2024-01-02 13:30:00,19993.988606331666,18026.789022931393,66.64662868777222,3.213951596517484,0
Devendra Nagar Zone,2024-01-02 13:35:00,33742.69943567455,32280.10830935319,112.47566478558184,3.651351442776877,0
Tatibandh Zone,2024-01-02 13:40:00,47872.33624314555,42675.670630167544,159.5744541438185,3.804644765022566,0
Telibandha Zone,2024-01-02 13:45:00,56886.32837924204,56077.07503739159,189.62109459747347,3.092101530767242,0
Mowa Zone,2024-01-02 13:50:00,36066.936358546365,31511.73781207288,120.22312119515456,3.5232908209399154,0
Tatibandh Zone,2024-01-02 13:55:00,50190.690071983525,46379.11229209984,167.30230023994508,3.7349641447310766,0
Mowa Zone,2024-01-02 14:00:00,52721.94117955672,45293.327157717395,175.73980393185573,3.866603054151075,0
Amanaka Zone,2024-01-02 14:05:00,38892.19552854422,35302.24343776752,129.64065176181407,3.106434620882304,0
Shankar Nagar Zone,2024-01-02 14:10:00,32894.141081641625,31347.67383671889,109.64713693880542,2.562485227574024,0
Pandri Zone,2024-01-02 14:15:00,58920.62204756461,50346.60338846786,196.40207349188205,3.2819440714812087,0
Tatibandh Zone,2024-01-02 14:20:00,26951.227483137278,25015.730983761045,89.83742494379092,2.6803108436808643,0
,2024-01-02 14:25:00,43883.698148491,41213.964740865784,146.27899382830333,2.8348950782577944,0
Devendra Nagar Zone,2024-01-02 14:30:00,45401.10413776169,39056.96836047061,151.33701379253898,3.818882672269577,0
Mahadev Ghat Zone,2024-01-02 14:35:00,32910.238182952635,30873.37788733225,109.70079394317544,3.186993638505357,0
Telibandha Zone,2024-01-02 14:40:00,36303.03966727106,31867.633102083408,121.01013222423688,3.4049377085724144,0
Mahadev Ghat Zone,2024-01-02 14:45:00,50333.52944167838,44404.99472612279,167.77843147226127,3.9140864786411687,0
Gudhiyari Zone,2024-01-02 14:50:00,25142.157060304464,23359.221286517582,83.80719020101488,3.048521122392057,0
,2024-01-02 14:55:00,27430.679623881886,25631.532926407177,91.43559874627296,2.97272055869883,0
Pandri Zone,2024-01-02 15:00:00,56286.86294093955,50874.89135482465,187.6228764697985,3.017788312741316,0
Tatibandh Zone,2024-01-02 15:05:00,46054.34512070296,39994.76635695412,153.51448373567652,3.534999605963415,0
Mahadev Ghat Zone,2024-01-02 15:10:00,58107.03544755468,50722.40919360616,193.6901181585156,2.7014122763534134,0
Mowa Zone,2024-01-02 15:15:00,42940.88655979686,40684.31228612463,143.1362885326562,3.943465304481676,0
Amanaka Zone,2024-01-02 15:20:00,35049.37374338509,31765.711550585984,116.83124581128364,2.748624669730234,0
Telibandha Zone,2024-01-02 15:25:00,25888.97086426704,25197.53427529347,86.2965695475568,3.7806773825570006,0
Mahadev Ghat Zone,2024-01-02 15:30:00,59151.46793063198,51819.53406346889,197.17155976877328,3.567584208619073,0
Amanaka Zone,2024-01-02 15:35:00,24628.06674097066,24158.52515279436,82.09355580323553,2.764143206995892,0
Telibandha Zone,2024-01-02 15:40:00,32784.26668394866,32322.425586763547,109.28088894649554,3.5474667358413594,0
,2024-01-02 15:45:00,47324.902891740174,43072.93539867329,157.7496763058006,3.2153501597019547,0
Shankar Nagar Zone,2024-01-02 15:50:00,49723.21099403735,46596.16677975748,165.74403664679116,3.3476279686791344,0
Mowa Zone,2024-01-02 15:55:00,39839.563595432446,34188.969599176744,132.79854531810815,3.06547831288942,0
Mahadev Ghat Zone,2024-01-02 16:00:00,47798.76490214761,41737.273681148064,159.32921634049202,3.772063134402226,0
Amanaka Zone,2024-01-02 16:05:00,26244.879911252618,23453.00866680512,87.48293303750873,2.253135646988524,1
Tatibandh Zone,2024-01-02 16:10:00,31727.582988105445,28834.75662015911,105.75860996035148,3.641511885243088,0
Pandri Zone,2024-01-02 16:15:00,32417.10385252613,31743.46346526634,108.05701284175376,2.1284027786897246,1
Pandri Zone,2024-01-02 16:20:00,23621.682558067158,21065.252307975545,78.73894186022386,2.86059836934026,0
Tatibandh Zone,2024-01-02 16:25:00,16620.84682311419,14879.071277028566,55.40282274371396,2.558394944988501,0
Shankar Nagar Zone,2024-01-02 16:30:00,34647.638539594474,30511.332865960525,115.49212846531492,3.3724334394837903,0
Amanaka Zone,2024-01-02 16:35:00,34354.629443841,30182.687016496904,114.51543147947,2.7157215254722207,0
Shankar Nagar Zone,2024-01-02 16:40:00,54999.93408016335,48431.05788176927,183.3331136005445,3.734741246063289,0
Amanaka Zone,2024-01-02 16:45:00,16476.43308578738,14716.942446434328,54.92144361929127,3.3907037212144235,0
