zone_id,timestamp,water_supplied_litres,water_consumed_litres,flowrate_lps,pressure_psi,leak,usage_difference
Pandri Zone,1/1/2024 18:15,33273.30449381411,25656.265193902367,91.62104177483778,3.9604547742638507,0,7617.039299911743
,1/1/2024 18:20,24763.515996879392,23598.629324739813,84.91237721832321,3.8016920307388076,0,1164.8866721395789
Amanaka Zone,1/1/2024 18:25,42335.529742541694,35795.97387493416,140.91626538842885,3.7451651821426233,0,6539.555867607531
Mahadev Ghat Zone,1/1/2024 18:30,39633.04046229755,39158.866131654686,126.39071663580442,3.774117214933684,0,474.1743306428616
Shankar Nagar Zone,1/1/2024 18:35,40778.231697020216,40002.7176185514,128.81023748095373,3.172580560365245,0,775.5140784688119
,1/1/2024 18:40,45381.11425235018,41630.87429317285,135.50603181668478,3.078527978089373,0,3750.2399591773283
Amanaka Zone,1/1/2024 18:45,55897.42093082658,54428.63146571686,194.53978629998542,3.065390556210046,0,1468.7894651097158
Devendra Nagar Zone,1/1/2024 18:50,24382.551532734476,21037.750636680023,69.82401274087276,2.530167005557906,0,3344.800896054454
Mahadev Ghat Zone,1/1/2024 18:55,43318.257403703225,41660.018032158856,151.90261319762996,3.974633788690858,0,1658.2393715443686
Pandri Zone,1/1/2024 19:00,24629.466893706107,22188.84996841652,71.49817557910875,3.632070255056554,0,2440.616925289585
Mowa Zone,1/1/2024 19:05,32528.077830004553,30631.3184523488,99.31390163411847,2.9686504290042306,0,1896.7593776557515
Tatibandh Zone,1/1/2024 19:10,50445.35603713769,48957.10946020309,170.37354494906972,3.245977664731786,0,1488.2465769345945
Gudhiyari Zone,1/1/2024 19:15,59677.45765066962,49438.262066881194,171.86852543365774,3.625864392442029,0,10239.195583788423
Telibandha Zone,1/1/2024 19:20,48728.210817544415,44394.04202696236,179.30191887629093,3.4018452526526013,0,4334.168790582058
Devendra Nagar Zone,1/1/2024 19:25,31730.63384249783,28148.73576227007,117.12160346555076,3.3062363541364355,0,3581.898080227762
Tatibandh Zone,1/1/2024 19:30,50881.17027864469,51606.450472858145,189.704771459716,2.895693589527254,0,-725.2801942134538
Telibandha Zone,1/1/2024 19:35,46318.4981542498,41312.62088015833,151.95244822911806,2.6035937904133286,0,5005.877274091472
Mowa Zone,1/1/2024 19:40,47622.50757260483,49317.852152860454,185.56010115291068,2.9367928321391497,0,-1695.3445802556234
,1/1/2024 19:45,20485.293503993762,20539.414026978702,68.33984242493979,2.8555544445918275,0,-54.12052298494018
Pandri Zone,1/1/2024 19:50,42660.90159046278,38596.56841556681,120.72890790997982,3.3088778130713106,0,4064.333174895968
Tatibandh Zone,1/1/2024 19:55,29047.609695856172,28624.542341245426,95.42083231041511,3.5225937983153806,0,423.0673546107464
Mahadev Ghat Zone,1/1/2024 20:00,58835.521224228425,55647.67175805979,196.16918994916466,3.419805182073846,0,3187.8494661686345
Telibandha Zone,1/1/2024 20:05,27706.929126692714,24272.237616436374,72.8498469990712,2.7229557444861543,0,3434.69151025634
Mowa Zone,1/1/2024 20:10,31652.075077684156,28151.129752488294,99.84361316638415,4.02226725185215,0,3500.945325195862
Mowa Zone,1/1/2024 20:15,44677.421738940706,42607.23582665792,175.62015995187437,3.395212810682327,0,2070.185912282788
Devendra Nagar Zone,1/1/2024 20:20,34499.73334147677,37717.304375979125,140.92764291033274,3.3581501881133193,0,-3217.5710345023545
Shankar Nagar Zone,1/1/2024 20:25,26146.47926234591,22906.88724020283,80.79450304216104,3.47077791580064,0,3239.5920221430824
Mahadev Ghat Zone,1/1/2024 20:30,25188.203673479213,21898.220613532787,74.03292476890293,2.8026481549582356,0,3289.983059946426
Devendra Nagar Zone,1/1/2024 20:35,50015.69459187888,39469.668996119384,167.64627042638162,3.963116379913992,0,10546.025595759493
Mahadev Ghat Zone,1/1/2024 20:40,21952.761536971528,18954.305179519404,68.95494533447173,3.947116493985593,0,2998.4563574521235
Mowa Zone,1/1/2024 20:45,43866.13063129758,40811.96019184054,120.8003059407821,3.6569726547027273,0,3054.1704394570406
Tatibandh Zone,1/1/2024 20:50,57245.87528405512,58772.56142647291,174.7537546357288,3.9131751014283784,0,-1526.6861424177914
Shankar Nagar Zone,1/1/2024 20:55,48297.582580176466,48151.00029396309,185.0279534985393,3.3621418399592837,0,146.58228621337912
Tatibandh Zone,1/1/2024 21:00,57899.86402637901,47694.321429769465,189.48891738637693,3.0973418972237754,0,10205.542596609543
Mowa Zone,1/1/2024 21:05,30337.715698515538,26313.177319988285,115.33872475179051,2.890045885956091,0,4024.5383785272534
Tatibandh Zone,1/1/2024 21:10,36941.2069480356,37668.17534470564,146.84388856767455,3.3967005027017456,0,-726.9683966700395
Mahadev Ghat Zone,1/1/2024 21:15,43364.15986097709,38115.444776728895,146.00093974488902,3.402244961447391,0,5248.715084248193
Telibandha Zone,1/1/2024 21:20,17563.01246715725,14820.13016779511,54.128136368810885,3.391978351456803,0,2742.882299362138
Mowa Zone,1/1/2024 21:25,37880.40442358212,35582.80322346275,118.96831021299054,2.814413093420019,0,2297.6012001193667
Mowa Zone,1/1/2024 21:30,15555.28165504369,12903.178156828502,48.32633161349812,2.8181923187430544,0,2652.103498215187
Amanaka Zone,1/1/2024 21:35,52453.435521027655,56912.465911896084,186.43412834203951,2.808904568112623,0,-4459.030390868429
Mowa Zone,1/1/2024 21:40,29491.135199986715,25655.619770972884,103.98891071718963,2.870658474364241,0,3835.5154290138307
Shankar Nagar Zone,1/1/2024 21:45,36229.67163712657,33648.02854337407,113.34881944871965,3.6700521884315314,0,2581.6430937525
Devendra Nagar Zone,1/1/2024 21:50,21497.2546411809,20301.096630361128,86.30844647107679,3.5670738330589518,0,1196.158010819774
,1/1/2024 21:55,56505.24972382345,54500.3826406632,184.4752326419595,2.646502396685449,0,2004.8670831602503
Mahadev Ghat Zone,1/1/2024 22:00,21567.240434868567,17111.121800479716,68.99319346263499,3.5164576083022405,0,4456.118634388851
Tatibandh Zone,1/1/2024 22:05,46220.71366112727,35824.82390991053,152.78119110963726,3.544308273866932,0,10395.889751216746
Mahadev Ghat Zone,1/1/2024 22:10,26670.22743110092,22901.045949278203,87.88345739883447,3.094183767741981,0,3769.1814818227176
Devendra Nagar Zone,1/1/2024 22:15,20080.64079644976,18774.889232818878,68.24094432630976,3.620726133504704,0,1305.7515636308817
Pandri Zone,1/1/2024 22:20,52313.266326774654,53930.882196767976,165.28669000149256,3.76489597255544,0,-1617.6158699933221
Amanaka Zone,1/1/2024 22:25,37966.573860548386,35344.75555265408,132.494234596965,3.5924102972000527,0,2621.818307894304
Tatibandh Zone,1/1/2024 22:30,22447.754772279004,19710.020089961672,62.09935877376051,3.9338617382594334,0,2737.734682317332
Devendra Nagar Zone,1/1/2024 22:35,16686.44630634618,16090.501810829366,50.558611615095025,3.4128052575619847,0,595.9444955168146
Gudhiyari Zone,1/1/2024 22:40,29344.178079931513,27839.00369853789,90.78695179839929,3.564639559273196,0,1505.1743813936228
Amanaka Zone,1/1/2024 22:45,34117.515413731904,25306.688056199302,109.84045857898226,3.195916266790675,0,8810.827357532602
Telibandha Zone,1/1/2024 22:50,18188.08818607427,15788.882768028907,68.66549284609674,3.7686978518068033,0,2399.2054180453633
Amanaka Zone,1/1/2024 22:55,52662.29919122403,47709.11409976973,180.78668873978518,1.7653631366829008,1,4953.185091454303
Telibandha Zone,1/1/2024 23:00,31801.034963243197,27111.028091229702,107.34583922041945,3.411994052605393,0,4690.006872013495
Tatibandh Zone,1/1/2024 23:05,34429.05735810414,33208.60406794641,111.631130459021,2.818448595050155,0,1220.4532901577259
Mahadev Ghat Zone,1/1/2024 23:10,59014.23539167729,45015.6255826387,196.68345612253418,3.6933383986166115,0,13998.609809038593
Mowa Zone,1/1/2024 23:15,52520.484920453666,48055.21155900886,144.01379027293123,3.8536083842556836,0,4465.273361444808
Gudhiyari Zone,1/1/2024 23:20,52808.22043186389,46823.39409713722,151.2589019800693,2.6802874075709227,0,5984.826334726669
Telibandha Zone,1/1/2024 23:25,19636.654338957203,19713.81418674238,64.84377244642299,2.5363259895809898,0,-77.15984778517668
Telibandha Zone,1/1/2024 23:30,38927.72773147367,34756.4774554354,131.97224055172,4.211021939769899,0,4171.25027603827
Shankar Nagar Zone,1/1/2024 23:35,20470.222607924024,18716.6634443028,64.14196312669047,4.123888373918617,0,1753.559163621223
Shankar Nagar Zone,1/1/2024 23:40,57767.24920451877,52687.57006263222,169.1150103137509,2.868870501583111,0,5079.679141886547
Mahadev Ghat Zone,1/1/2024 23:45,43058.78649359418,44248.19522025327,147.6200259606108,3.171242550534723,0,-1189.4087266590868
Mowa Zone,1/1/2024 23:50,21769.77931128299,18916.171995476667,83.40495277227477,2.5550562189321853,0,2853.6073158063227
,1/1/2024 23:55,21142.407370423232,18451.226674977497,66.34312529553333,3.9970625990817057,0,2691.180695445735
Gudhiyari Zone,1/2/2024 0:00,28038.520119112018,24248.882650273797,97.10371925478917,4.063234783741145,0,3789.6374688382202
Telibandha Zone,1/2/2024 0:05,16455.136808685027,14225.347303146395,48.96025834107283,2.5515688407536494,0,2229.7895055386325
Shankar Nagar Zone,1/2/2024 0:10,17899.925654323728,17355.608299520194,68.03815306163322,3.0330422900558767,0,544.3173548035338
Devendra Nagar Zone,1/2/2024 0:15,16117.326141325,15163.170802038387,55.307217169891665,2.950652127565692,0,954.1553392866135
Telibandha Zone,1/2/2024 0:20,49262.3557726389,41691.32458554152,140.69590136550286,2.608426659099706,0,7571.031187097375
Tatibandh Zone,1/2/2024 0:25,26189.072543225633,26038.817448351456,90.25461831840074,3.7889099059373312,0,150.2550948741773
Shankar Nagar Zone,1/2/2024 0:30,47777.78877255375,51718.59389877726,146.56546638455396,4.375413030069623,0,-3940.8051262235094
Gudhiyari Zone,1/2/2024 0:35,20974.86355426494,18426.58793133853,59.325613110007836,3.013512073185898,0,2548.2756229264087
Devendra Nagar Zone,1/2/2024 0:40,38653.89348068459,31168.899508325438,111.94247783918289,3.4436195137689647,0,7484.993972359149
Devendra Nagar Zone,1/2/2024 0:45,34576.858924805376,31732.12453776246,105.21760232060657,3.0027478158881276,0,2844.7343870429177
,1/2/2024 0:50,43905.90565908562,43293.48874409491,126.04508650283017,2.802141523870627,0,612.4169149907102
Mowa Zone,1/2/2024 0:55,53355.973392445645,52570.32453048677,184.56125626050755,3.9635854566035813,0,785.6488619588781
Mowa Zone,1/2/2024 1:00,17673.011378878797,16051.2803938745,70.58669961018114,3.8231121338033374,0,1621.7309850042966
Telibandha Zone,1/2/2024 1:05,32115.10927291842,30955.68659343756,108.68267329629009,3.5340715147231525,0,1159.42267948086
Pandri Zone,1/2/2024 1:10,50820.34097798122,44978.282900137754,168.6740962295073,4.0661691238878,0,5842.058077843467
Pandri Zone,1/2/2024 1:15,17189.003768579245,14783.854465437902,52.309188513910115,3.754440436253027,0,2405.149303141343
Telibandha Zone,1/2/2024 1:20,36849.79656062067,35297.076501312236,132.74040110200613,3.0272228924037226,0,1552.7200593084344
Amanaka Zone,1/2/2024 1:25,65132.399023944214,56787.06421096304,192.11652935565237,2.6653941497503473,0,8345.334812981171
Devendra Nagar Zone,1/2/2024 1:30,18303.271162958332,18201.585439412967,53.27965543385599,3.5955030223403206,0,101.68572354536445
Mowa Zone,1/2/2024 1:35,34520.41913399066,33627.96869559236,123.48157157457558,2.9590832799044513,0,892.4504383983003
Amanaka Zone,1/2/2024 1:40,24183.030723842905,21438.547497201504,67.29843087321217,2.792893797535762,0,2744.4832266414014
,1/2/2024 1:45,17840.741929212494,18559.30855938142,59.4317750021698,2.5811237928174204,0,-718.5666301689271
Tatibandh Zone,1/2/2024 1:50,44481.1351519837,35341.69656343915,150.4363249921648,4.195525339736435,0,9139.438588544544
Tatibandh Zone,1/2/2024 1:55,35587.05582162155,39844.897067842656,144.0889530134647,3.6339830721834745,0,-4257.841246221105
Mahadev Ghat Zone,1/2/2024 2:00,33370.56778603341,31851.805817043627,122.66438331510554,2.8213482485993095,0,1518.7619689897838
Telibandha Zone,1/2/2024 2:05,33018.47334252537,29569.673442289914,106.85279796632256,2.5609138739206734,0,3448.799900235459
,1/2/2024 2:10,61298.04566419517,49993.022077625705,219.76799268886617,3.360082997280983,0,11305.023586569463
Pandri Zone,1/2/2024 2:15,28958.001342788684,24407.70575940496,82.61716587417865,3.6395596615045083,0,4550.295583383726
Tatibandh Zone,1/2/2024 2:20,42828.831871567614,41082.167700133556,135.58368640273667,3.390961742732346,0,1746.6641714340585
Devendra Nagar Zone,1/2/2024 2:25,16285.140231299942,17610.463415609192,56.241864724520056,2.6345557621511486,0,-1325.3231843092508
Telibandha Zone,1/2/2024 2:30,42688.73474006876,35952.24318151434,149.21143034113243,2.850044315841976,0,6736.491558554415
Devendra Nagar Zone,1/2/2024 2:35,45579.596694345695,41303.30423578933,155.65137262201475,4.008988658258707,0,4276.292458556367
Gudhiyari Zone,1/2/2024 2:40,46452.722316161125,38094.69733783705,172.08283562510957,3.4555340255381073,0,8358.024978324072
Mahadev Ghat Zone,1/2/2024 2:45,27350.962384331375,21533.635943976038,93.03105636115177,1.010544354350363,1,5817.326440355337
,1/2/2024 2:50,29920.68397053805,29886.120088156298,99.76770608549951,3.7128733111424483,0,34.5638823817535
Telibandha Zone,1/2/2024 2:55,48058.05795836156,45575.98579859729,157.98581407267986,3.1469902361094375,0,2482.0721597642696
Gudhiyari Zone,1/2/2024 3:00,16906.17956668382,16438.531661766716,56.67233478130875,4.001307290409683,0,467.647904917103
Amanaka Zone,1/2/2024 3:05,37885.03525537614,32963.39766118612,137.00482908962175,3.9991263575240947,0,4921.637594190019
Shankar Nagar Zone,1/2/2024 3:10,55475.38726540514,49109.64647807774,200.556346662156,3.83553736697996,0,6365.740787327399
Mahadev Ghat Zone,1/2/2024 3:15,16672.605245558905,15906.924874357048,46.23212505994483,2.8442236055026573,0,765.6803712018573
Pandri Zone,1/2/2024 3:20,36054.54851447484,34209.07784726644,127.1441953075194,3.2843812442483933,0,1845.4706672083994
Devendra Nagar Zone,1/2/2024 3:25,16499.483962837814,15645.480735253486,50.121042460836755,3.734530247769883,0,854.0032275843278
Amanaka Zone,1/2/2024 3:30,17935.654118200735,18121.86462773377,57.08232350361153,3.387251798754682,0,-186.21050953303347
Gudhiyari Zone,1/2/2024 3:35,54819.228970679724,53700.31627205641,150.8072350976514,2.987414862703306,0,1118.9126986233168
Pandri Zone,1/2/2024 3:40,17142.97529539665,15401.06242111069,65.26083072203511,3.0737725942908813,0,1741.9128742859593
Tatibandh Zone,1/2/2024 3:45,40543.366658213155,42007.87454534348,154.5789569254526,3.8187373377315352,0,-1464.5078871303267
Gudhiyari Zone,1/2/2024 3:50,44209.767907938905,49890.74042644983,143.33744529959,4.319823126316846,0,-5680.972518510927
Shankar Nagar Zone,1/2/2024 3:55,27292.511795303028,30122.706432221727,96.68570232402344,3.233552599552336,0,-2830.194636918699
Gudhiyari Zone,1/2/2024 4:00,30464.69906354875,23519.982014054283,93.5640863459084,3.559718051113801,0,6944.717049494466
Amanaka Zone,1/2/2024 4:05,37235.26983586823,34785.06758513341,114.57490407672135,3.2609643041731378,0,2450.202250734823
Shankar Nagar Zone,1/2/2024 4:10,18530.85495102617,15209.194481833412,55.03103392901867,2.807076562428665,0,3321.660469192757
Tatibandh Zone,1/2/2024 4:15,16163.788339557012,14716.447316932281,57.167333421071504,2.6313509493870733,0,1447.3410226247306
Shankar Nagar Zone,1/2/2024 4:20,57950.32218731436,48401.14915204434,208.07249060624358,3.7760104329220963,0,9549.173035270025
Devendra Nagar Zone,1/2/2024 4:25,55485.49946917097,53284.754881050336,162.00836995905553,2.976161746378939,0,2200.7445881206368
,1/2/2024 4:30,25297.2155366686,26382.250834218994,78.85789783794694,3.9361751327205465,0,-1085.0352975503956
Telibandha Zone,1/2/2024 4:35,20984.698982861704,21949.174087720254,67.79836590600168,3.75726531959241,0,-964.4751048585495
Telibandha Zone,1/2/2024 4:40,38869.07298361891,37647.62843997872,149.77330178160557,3.6745625749104733,0,1221.4445436401948
,1/2/2024 4:45,31141.13450211825,28135.06958883753,106.58377693692024,2.3031572139262404,1,3006.0649132807193
Mahadev Ghat Zone,1/2/2024 4:50,29672.053564899314,24033.749701633267,101.46684445995534,2.979249668631111,0,5638.303863266046
Pandri Zone,1/2/2024 4:55,22853.11753790288,23753.394219233487,80.32630998383694,2.6732548668092053,0,-900.276681330608
Pandri Zone,1/2/2024 5:00,24600.63661511722,26672.58672906266,86.4748071471324,3.9591568289823424,0,-2071.9501139454405
Pandri Zone,1/2/2024 5:05,19147.793813324482,15489.958241310647,53.10920819469714,3.2696392798827363,0,3657.835572013835
Telibandha Zone,1/2/2024 5:10,24739.578605579067,22983.207750455917,85.7784162117746,3.43417705194011,0,1756.3708551231502
Devendra Nagar Zone,1/2/2024 5:15,19071.55684986618,17262.143576996365,66.69841987643123,3.363698097493544,0,1809.4132728698169
Amanaka Zone,1/2/2024 5:20,24825.047443753178,22399.665621939646,82.91323921609236,3.9964939439522293,0,2425.381821813531
Shankar Nagar Zone,1/2/2024 5:25,22586.934804560293,24966.634935011258,89.78304300070005,3.3645281294068146,0,-2379.700130450965
Tatibandh Zone,1/2/2024 5:30,44593.053639640515,45122.50524871609,173.5354649966423,3.267415535665037,0,-529.4516090755715
Amanaka Zone,1/2/2024 5:35,40359.33243577539,38508.001906008925,115.91538209668688,3.715249613913222,0,1851.3305297664629
Tatibandh Zone,1/2/2024 5:40,17384.844107399662,18812.42021350726,71.73965103590946,3.2645709229688347,0,-1427.5761061075973
Mahadev Ghat Zone,1/2/2024 5:45,51547.8435418008,43839.29508239748,146.95620943391037,2.952452239311313,0,7708.548459403319
Mahadev Ghat Zone,1/2/2024 5:50,38236.25818820383,28788.103975518497,118.33413041417013,3.520647551513557,0,9448.154212685331
Amanaka Zone,1/2/2024 5:55,22939.559025489092,21910.99522812946,67.24098851432304,4.0339404856483805,0,1028.5637973596313
Mahadev Ghat Zone,1/2/2024 6:00,43449.14836904176,41037.34413788431,126.44257921043129,4.107688004981391,0,2411.8042311574463
Gudhiyari Zone,1/2/2024 6:05,20875.5571026724,17658.96702424186,66.0643630959788,3.7504554050465404,0,3216.5900784305377
Devendra Nagar Zone,1/2/2024 6:10,53185.6896442119,49284.34602796581,167.7856439342016,1.9707865683021057,1,3901.343616246093
Mowa Zone,1/2/2024 6:15,39086.357865017744,35312.88602857878,128.56770066439415,3.304932387264177,0,3773.471836438963
Mowa Zone,1/2/2024 6:20,32820.54605567922,27350.147636729605,102.85425578810867,4.320009669527173,0,5470.398418949611
Tatibandh Zone,1/2/2024 6:25,50789.72783532033,45080.01432246825,149.53198418583366,3.352518416099023,0,5709.713512852082
Amanaka Zone,1/2/2024 6:30,42209.07336317895,34509.1595387842,114.24636094525377,3.8146784859735705,0,7699.9138243947455
Pandri Zone,1/2/2024 6:35,23122.72740063401,19807.98382170728,72.55008540356228,2.8324335656442146,0,3314.7435789267292
Tatibandh Zone,1/2/2024 6:40,38483.17091478427,37147.285302467535,130.1610477562528,3.085901395380772,0,1335.8856123167352
Amanaka Zone,1/2/2024 6:45,44111.0266756427,41160.378956123976,171.95601649028958,2.6846932778847727,0,2950.6477195187254
Devendra Nagar Zone,1/2/2024 6:50,40935.61406448898,45896.86163037742,155.06746796192806,2.7034062065940505,0,-4961.247565888436
Amanaka Zone,1/2/2024 6:55,34401.25652773031,31176.99791053339,140.05518582052673,3.680380064976732,0,3224.258617196916
Mowa Zone,1/2/2024 7:00,45178.2538580146,51129.805746423655,173.3514494671347,3.080386409393721,0,-5951.551888409056
Telibandha Zone,1/2/2024 7:05,56329.127618557424,49045.05129851601,177.3264491508183,3.6475109621789397,0,7284.076320041415
Gudhiyari Zone,1/2/2024 7:10,29413.347450442285,29819.277180643243,112.80656611063988,3.045266802715712,0,-405.92973020095815
Shankar Nagar Zone,1/2/2024 7:15,32735.28398297989,31752.17422128356,105.58743185817079,2.6955606102855842,0,983.1097616963307
Tatibandh Zone,1/2/2024 7:20,59846.202487101924,52630.56652818515,175.77205181320969,3.126755519487162,0,7215.635958916777
Devendra Nagar Zone,1/2/2024 7:25,36333.920302220795,38792.46444010511,145.4843233839049,3.357055874690282,0,-2458.544137884317
Shankar Nagar Zone,1/2/2024 7:30,49600.85799199589,42806.01863840393,153.05251677251118,2.5708102544878226,0,6794.839353591953
Pandri Zone,1/2/2024 7:35,27311.02485105048,26379.417876105275,103.71061761655359,3.3788202458282535,0,931.6069749452035
Tatibandh Zone,1/2/2024 7:40,51381.95566798482,49539.307369754555,203.37069454561035,2.5857237343614523,0,1842.6482982302623
Tatibandh Zone,1/2/2024 7:45,44876.8683411862,39573.88751397064,159.36522646735753,4.042705848703227,0,5302.980827215557
Amanaka Zone,1/2/2024 7:50,51814.87645556747,50402.50690517881,189.4193052336607,2.770139397261791,0,1412.369550388663
Mowa Zone,1/2/2024 7:55,21694.85681914323,18943.19445601237,65.84778447252584,3.3608687030953526,0,2751.662363130861
Pandri Zone,1/2/2024 8:00,60739.49483326623,51103.47387575602,182.86575602871068,2.480297619390611,0,9636.020957510213
Gudhiyari Zone,1/2/2024 8:05,52848.74676262667,45645.577606689025,170.17746679711647,3.409964290401292,0,7203.169155937649
Mahadev Ghat Zone,1/2/2024 8:10,33508.744435260596,32606.001386129752,112.27330416033936,3.8692505568014246,0,902.7430491308442
Shankar Nagar Zone,1/2/2024 8:15,34561.61771196464,29586.4946094305,126.8842472208663,3.18014813237994,0,4975.123102534137
Devendra Nagar Zone,1/2/2024 8:20,28461.64252950174,28371.17244376633,95.91586686962037,3.8002183118789494,0,90.47008573541098
Gudhiyari Zone,1/2/2024 8:25,22608.26692498313,19632.025591994152,75.0168458282121,2.696966401856552,0,2976.2413329889787
Pandri Zone,1/2/2024 8:30,39683.69033607973,29299.046426360168,115.92809775629408,3.4284712706004536,0,10384.643909719562
Gudhiyari Zone,1/2/2024 8:35,16926.285090290945,15560.268848522855,51.68540931536186,4.1014261388714095,0,1366.0162417680895
Devendra Nagar Zone,1/2/2024 8:40,39699.33628383739,35305.88700480006,132.97690968114577,4.012106875398894,0,4393.449279037326
Tatibandh Zone,1/2/2024 8:45,29342.45283737557,26208.59841814095,82.74656693564253,3.720529367944975,0,3133.85441923462
Devendra Nagar Zone,1/2/2024 8:50,42470.26609514841,36365.3989078877,163.33556735233063,2.4087974770561855,1,6104.867187260708
Amanaka Zone,1/2/2024 8:55,60653.407890584276,57396.57134285438,177.5350632533718,3.4263885644987218,0,3256.836547729894
,1/2/2024 9:00,55678.11239150605,44906.95684746859,155.2275708105913,4.222864531600652,0,10771.155544037465
Devendra Nagar Zone,1/2/2024 9:05,53451.882012821814,46440.404950999466,155.0085360700672,2.757333011999875,0,7011.477061822348
Shankar Nagar Zone,1/2/2024 9:10,21471.993263193173,19702.697910402967,71.13525281087401,3.0149557533681373,0,1769.2953527902064
,1/2/2024 9:15,51224.73554070061,45845.38731350895,169.15068329608462,3.090466817060162,0,5379.348227191658
Amanaka Zone,1/2/2024 9:20,14229.087460517518,12291.741071790797,49.056071015445454,3.2551712151869983,0,1937.3463887267208
Amanaka Zone,1/2/2024 9:25,22069.567728718273,17382.60166324504,59.33592265275842,3.4577173866216384,0,4686.966065473232
Mahadev Ghat Zone,1/2/2024 9:30,46318.31196665436,41415.46340690896,150.05091156089927,4.1024012516858726,0,4902.848559745398
,1/2/2024 9:35,54714.45593145085,49161.911923616346,161.50733279979198,3.8613208570691144,0,5552.5440078345055
Gudhiyari Zone,1/2/2024 9:40,44500.79675911288,43522.008187551895,162.05019835722484,4.002905389342059,0,978.7885715609882
Mowa Zone,1/2/2024 9:45,44850.663908411014,40508.55529728371,142.9393184167628,4.061888399695099,0,4342.108611127303
Tatibandh Zone,1/2/2024 9:50,28698.64268270488,30308.10497207288,93.85598315472178,3.3941166195559527,0,-1609.462289367999
Shankar Nagar Zone,1/2/2024 9:55,34879.21037265727,35709.08517504412,117.96517390205686,3.39730837927781,0,-829.8748023868538
Mowa Zone,1/2/2024 10:00,33042.544056693165,28531.047763980576,116.79818742328935,3.782314401074701,0,4511.496292712589
Amanaka Zone,1/2/2024 10:05,16737.108590562908,18362.62131445758,59.918369269644316,2.878584821017681,0,-1625.5127238946734
Mowa Zone,1/2/2024 10:10,50966.7008012181,49212.27676101509,186.21398485905502,3.335128437936057,0,1754.4240402030118
Pandri Zone,1/2/2024 10:15,40168.631479406664,29469.73027405611,109.5922794756807,2.6281819550667174,0,10698.901205350554
Shankar Nagar Zone,1/2/2024 10:20,26597.745407640505,22864.646277586337,80.9780153753577,2.5254164087786446,0,3733.099130054168
Gudhiyari Zone,1/2/2024 10:25,36156.905717228474,30500.54060311853,101.9429142869931,3.649090386673481,0,5656.3651141099435
,1/2/2024 10:30,45542.92461156955,42060.33468128101,148.15180653299694,1.721046900180232,1,3482.5899302885373
Shankar Nagar Zone,1/2/2024 10:35,65841.4958622423,69542.93840221217,252.6280747705733,1.7384772126636017,1,-3701.4425399698666
Mowa Zone,1/2/2024 10:40,33379.78633277176,28551.469464383794,112.03429637038079,3.7389110975383035,0,4828.316868387963
Pandri Zone,1/2/2024 10:45,43923.87892381537,37121.74357669583,130.64051686115968,3.4181991049916673,0,6802.13534711954
Pandri Zone,1/2/2024 10:50,21997.532928276505,19051.336977646173,60.90581876303131,3.3194759317636566,0,2946.195950630332
Amanaka Zone,1/2/2024 10:55,50481.62894743732,48230.38713997497,154.80377950232003,3.4978280835793223,0,2251.2418074623492
Amanaka Zone,1/2/2024 11:00,34692.86054924766,30883.53623623149,98.12587147414861,2.983123831896763,0,3809.324313016172
Amanaka Zone,1/2/2024 11:05,44100.23677280431,37709.78285409567,119.08279620838385,2.81611172752714,0,6390.453918708641
Gudhiyari Zone,1/2/2024 11:10,46438.15883492155,40505.74087051173,181.53394501252137,2.869452314951751,0,5932.417964409826
,1/2/2024 11:15,26390.51983675642,22409.256343829213,86.97085427230243,2.8412781217440917,1,3981.2634929272062
,1/2/2024 11:20,35102.30530070001,35996.85491656276,120.25044080543228,3.481750318523157,0,-894.5496158627502
Tatibandh Zone,1/2/2024 11:25,48129.32281468766,48342.63959276063,177.92433011305104,3.174052128060123,0,-213.31677807297092
Shankar Nagar Zone,1/2/2024 11:30,36015.6060731395,31939.848835234872,107.48393867768432,3.837909523041103,0,4075.757237904625
Pandri Zone,1/2/2024 11:35,59468.465051193314,51899.76212056552,209.1252620598465,3.93519233001082,0,7568.702930627791
Devendra Nagar Zone,1/2/2024 11:40,35370.88928538544,34721.94188971659,114.74412695644595,2.73012093472617,0,648.9473956688526
,1/2/2024 11:45,40631.263184941854,42225.67852604311,163.76075469308296,3.580010773497348,0,-1594.4153411012594
Tatibandh Zone,1/2/2024 11:50,61341.54791451872,64497.61836540123,226.99427029616814,1.9162361005645925,1,-3156.0704508825074
Shankar Nagar Zone,1/2/2024 11:55,50848.739264611686,46761.48088996109,176.8583852878012,4.121093910075022,0,4087.258374650599
Tatibandh Zone,1/2/2024 12:00,54321.14772890287,47653.67169699582,202.57308348824475,3.8809312001878795,0,6667.476031907048
Shankar Nagar Zone,1/2/2024 12:05,16536.842548252167,16548.134333653048,56.09902860417414,3.1615005769821716,0,-11.291785400881054
Telibandha Zone,1/2/2024 12:10,17916.847595781728,16331.723418831958,74.15285289779702,2.649919452377908,0,1585.1241769497701
Telibandha Zone,1/2/2024 12:15,48700.72187132288,38223.653407223304,150.88863643086117,3.72272725158326,0,10477.068464099575
Telibandha Zone,1/2/2024 12:20,46785.51450379273,45710.78122593407,164.66557567230947,2.8757305918145746,0,1074.733277858657
Devendra Nagar Zone,1/2/2024 12:25,26791.632437505927,23358.072336482637,79.88668480505864,3.3417236795178282,0,3433.5601010232895
